"","Player","Tm","Pos","MP","FG","FGP","X3P","X3PP","FTP","AST","ORB","DRB","STL","BLK"
"25","Deandre Ayton","PHO","C","1.25103818714357","1.14013852336787","1.18957633103316","-0.974301106125946","-0.310484707186314","0.114536148715129","-0.118285317113652","3.756625233145","2.97599728972629","-0.725040110449806","1.31443983630825"
"26","Udoka Azubuike","UTA","C","-1.57949012103611","-1.20021845694989","1.04153967766873","-1.08035183975376","-1.8403147768972","-0.100318199451268","-1.02426172712969","-0.660565859310933","-1.04461715697091","-1.1933246262309","-0.277253929969648"
"27","Dwayne Bacon","ORL","SG","0.523188050754511","0.333118874982438","-0.111587938012072","0.0862062301521864","0.442191687111443","0.428860102514118","-0.520941499343","-0.5306484742387","-0.0652367148267176","0.445671179002935","-0.73202357747762"
"28","Marvin Bagley III","SAC","PF","0.523188050754511","0.736628699175156","0.301356410846594","-0.0198445034756269","0.429953046553756","-0.709072185922727","-0.571273522121668","1.67794707198927","1.27496810073901","-0.25675559466871","0.177515717538323"
"29","LaMelo Ball","CHO","PG","0.806240881572479","0.857681646432971","-0.002508298690915","0.828561365546879","0.325924601813415","0.416923749838208","2.04599166236909","0.898442761555867","0.914143727317471","2.08466698423677","-0.0498691062156627"
"30","Lonzo Ball","NOP","PG","1.12972983107873","0.776979681594428","-0.103796535203418","1.99511943545283","0.491146249342191","0.194111833221203","1.34134334346774","-0.270813704094233","0.450226675775487","1.38224021056513","0.177515717538323"
"31","Mo Bamba","ORL","C","-1.11447475612088","-0.433549790983724","0.63638673161872","-0.76219963887032","-0.206456262445973","-0.366896742546613","-0.87326565879368","0.508690606339167","-0.168329392947159","-0.959182368340355","0.85967018880028"
"32","Desmond Bane","MEM","SG","0.310898427641035","0.212065927724623","0.363687633315827","1.14671356643032","1.10919759750539","0.524350923921406","-0.218949362670989","-0.400731089166466","-0.32296841012782","0.211528921112387","-0.504638753723634"
"33","Harrison Barnes","SAC","PF","1.55430907730568","0.817330664013699","0.332522022081211","0.722510631919066","0.533981491294096","0.599947824202175","0.687027047345045","0.378773221266934","1.17187542261857","0.445671179002935","-0.504638753723634"
"34","RJ Barrett","NYK","SG","1.4127826618967","1.18048950578715","-0.0726309239688019","-0.0198445034756269","0.019958587871238","0.198090617446506","0.536030979009039","0.638607991411401","1.06878274449813","0.211528921112387","-0.504638753723634"
"35","Will Barton","DEN","SF","1.01853050468596","0.454171822240254","-0.0102997014995691","0.616459898291253","0.631890615755593","0.229920891248935","0.586363001787708","-0.400731089166466","0.192494980474385","0.445671179002935","-0.0498691062156627"
"36","Keita Bates-Diop","SAS","SF","-1.6502533287406","-1.3212714042077","-3.40735132607275","-1.08035183975376","-1.8403147768972","0.560159981949139","-0.87326565879368","-0.9204006294554","-1.30234885227201","-1.1933246262309","-0.959408401231605"
"37","Nicolas Batum","LAC","SF","1.02863953435803","0.0103110156282646","0.42601885578506","1.14671356643032","0.950095270255458","0.695438645609463","0.133374796779691","0.118938451122467","0.604865692956148","1.85052472634622","-0.0498691062156627"
"38","Aron Baynes","TOR","C","-0.0934627592417767","-0.352847826145181","-0.205084771715921","-0.550098171614693","-0.481825674993933","0.341326849557438","-0.520941499343","0.898442761555867","0.553319353895928","-0.725040110449806","-0.277253929969648"
"39","Kent Bazemore","GSW","SF","-0.315861412027323","-0.312496843725909","0.605221120384104","-0.0198445034756269","0.968453231091988","0.428860102514118","-0.218949362670989","-0.400731089166466","-0.116783053886938","0.445671179002935","0.404900541292308"
"40","Darius Bazley","OKC","PF","1.14994789042287","0.494522804659526","-0.345330022271695","0.510409164663439","-0.0901891771479459","0.297560223079098","-0.118285317113652","-0.400731089166466","2.09970952570254","-0.25675559466871","0.632285365046294"
"41","Bradley Beal","WAS","SG","1.57452713664982","3.27874059158928","0.277982202420632","1.57091650094157","0.221896157073075","0.810823388143269","1.34134334346774","0.768525376483634","0.501773014835707","1.61638246845568","0.177515717538323"
"42","Malik Beasley","MIN","SG","1.32180139484806","1.78575424207622","0.137736951864859","2.52537310359189","0.595174694082532","0.599947824202175","0.234038842337028","0.118938451122467","0.604865692956148","0.679813436893483","-0.504638753723634"
"43","Jordan Bell","WAS","C","-0.305752382355253","-0.635304703080083","-0.81281419079094","-1.08035183975376","-1.8403147768972","-2.75416727772881","-0.16861733989232","1.15827753170033","0.450226675775487","-0.725040110449806","1.31443983630825"
"44","DeAndre' Bembry","TOR","SF","-0.609023272517362","-0.635304703080083","1.3531957900149","-0.656148905242507","1.21934536252457","-0.585729874938314","-0.218949362670989","-0.5306484742387","-0.838431800730025","-0.0226133367781616","-0.277253929969648"
"45","Dāvis Bertāns","WAS","PF","0.614169317803144","0.0103110156282646","-0.438826855975544","2.10117016908064","0.472788288505661","0.536287276597317","-0.520941499343","-0.5306484742387","-0.0652367148267176","0.211528921112387","-0.277253929969648"
"46","Patrick Beverley","LAC","PG","0.452424843050019","-0.231794878887366","-0.0180911043082232","0.828561365546879","0.870544106630492","0.265729949276668","0.0830427740010225","0.2488558361947","0.192494980474385","0.913955694784031","0.85967018880028"
"47","Saddiq Bey","DET","SF","0.0581726858392776","-0.151092914048822","-0.150544952055343","0.934612099174692","0.686964498265185","0.532308492372013","-0.520941499343","-0.5306484742387","0.192494980474385","-0.25675559466871","-0.959408401231605"
"48","Tyler Bey","DAL","SF","-1.66036235841267","-1.11951649211134","-0.290790202611116","-1.08035183975376","-1.8403147768972","-0.764775165076979","-1.02426172712969","-0.400731089166466","-1.30234885227201","-1.42746688412145","-0.277253929969648"
"49","Khem Birch","ORL","C","0.209808130920332","-0.312496843725909","0.59742971757545","-0.974301106125946","-0.310484707186314","0.198090617446506","-0.420277453785663","2.5873687674949","0.192494980474385","0.211528921112387","0.632285365046294"
"50","Goga Bitadze","IND","C","-1.03360251874431","-0.635304703080083","1.10387090013797","-0.868250372498133","-0.818388290330328","0.229920891248935","-0.923597681572348","-0.140896319022","-0.683792783549363","-0.959182368340355","1.54182466006224"
"51","Bismack Biyombo","CHO","C","0.280571338624824","-0.231794878887366","1.11166230294662","-1.08035183975376","-1.8403147768972","-0.975650729018072","-0.369945431006994","1.8078644570615","0.398680336715267","-0.959182368340355","1.76920948381622"
"52","Nemanja Bjelica","SAC","PF","-0.356297530715604","-0.393198808564453","0.08319713220428","-0.550098171614693","-0.194217621888286","0.512414571245495","0.0830427740010225","0.118938451122467","-0.0136903757664973","-1.42746688412145","-0.504638753723634"
"53","Eric Bledsoe","NOP","SG","0.927549237637323","0.534873787078797","-0.002508298690915","1.25276430005813","0.613532654919063","-0.175915099732037","0.83802311568105","-0.400731089166466","0.140948641414164","0.211528921112387","-0.277253929969648"
"54","Keljin Blevins","POR","SF","-1.50872691333162","-1.28092042178843","-2.54250561431215","-1.08035183975376","-1.8403147768972","-2.75416727772881","-0.772601613236342","-1.05031801452763","-1.45698786945267","-0.725040110449806","-0.959408401231605"
"55","Bogdan Bogdanović","ATL","SG","0.401879694689667","0.0103110156282646","-0.407661244740928","1.35881503368595","0.374879164044164","0.782971898566144","0.0327107512223539","-0.790483244383166","0.398680336715267","-0.490897852559258","-0.73202357747762"
"56","Bojan Bogdanović","UTA","SF","1.10951177173459","0.696277716755884","-0.166127757672651","1.67696723456939","0.527862171015253","0.683502292933552","0.0327107512223539","-0.400731089166466","0.347133997655046","-0.490897852559258","-0.959408401231605"
"57","Bol Bol","DEN","PF","-1.4480727352992","-1.07916550969207","0.00528310411773909","-0.868250372498133","0.197418875957701","-0.764775165076979","-0.923597681572348","-1.05031801452763","-1.04461715697091","-1.1933246262309","-0.277253929969648"
"58","Marques Bolden","CLE","C","-1.50872691333162","-1.24056943936916","-0.81281419079094","-1.08035183975376","-1.8403147768972","-0.267427136914022","-1.02426172712969","-0.400731089166466","-1.19925617415157","-0.725040110449806","-0.277253929969648"
"59","Jordan Bone","ORL","PG","-0.578696183501151","-0.675655685499355","-0.0882137295861101","-0.337996704359067","0.0750324703808301","-2.75416727772881","-0.369945431006994","-0.660565859310933","-0.735339122609584","-1.1933246262309","-0.959408401231605"
"60","Isaac Bonga","WAS","SF","-0.629241331861502","-0.998463544853529","-0.376495633506311","-0.550098171614693","0.662487217149811","-0.100318199451268","-0.772601613236342","-0.400731089166466","-0.529153766368702","-0.959182368340355","-0.504638753723634"
"61","Devin Booker","PHO","SG","1.56441810697775","2.31031701352675","0.42601885578506","1.04066283280251","0.319805281534572","0.544244845047924","1.19034727513173","-0.790483244383166","0.347133997655046","0.679813436893483","-0.277253929969648"
"62","Chris Boucher","TOR","C","0.371552605673456","0.615575751917341","0.706509356896607","0.616459898291253","0.858305466072804","0.229920891248935","-0.520941499343","1.54802968691703","1.01723640543791","-0.25675559466871","3.81567289760209"
"63","Brian Bowen","IND","SF","-1.48850885398748","-0.917761580014985","0.488350078254293","-1.08035183975376","-1.8403147768972","1.22461694757485","-1.02426172712969","-1.05031801452763","-0.941524478850466","-1.42746688412145","-0.959408401231605"
"64","Avery Bradley","MIA","SG","0.13904492321584","-0.0703909492102788","0.25460799399467","0.616459898291253","0.735919060495933","0.341326849557438","-0.319613408228326","-0.790483244383166","-0.632246444489143","0.211528921112387","-0.73202357747762"
"65","Tony Bradley","PHI","C","-0.811203865958768","-0.55460273824154","0.706509356896607","-1.08035183975376","-1.8403147768972","-0.366896742546613","-0.722269590457674","1.67794707198927","0.0378559632937232","-0.725040110449806","0.404900541292308"
"66","Jarrell Brantley","UTA","PF","-1.71090750677302","-1.15986747453062","-0.485575272827468","-0.656148905242507","1.21934536252457","-2.75416727772881","-1.02426172712969","-0.9204006294554","-1.25080251321179","-1.1933246262309","-0.73202357747762"
"67","Ignas Brazdeikis","NYK","SF","-1.81199780349373","-1.3212714042077","-3.40735132607275","-1.08035183975376","-1.8403147768972","1.22461694757485","-0.87326565879368","-0.660565859310933","-1.30234885227201","-1.42746688412145","-0.959408401231605"
"68","Mikal Bridges","PHO","SF","1.37234654320842","0.736628699175156","0.519515689488909","1.04066283280251","0.595174694082532","0.560159981949139","0.0327107512223539","0.768525376483634","0.604865692956148","-0.0226133367781616","1.31443983630825"
"69","Miles Bridges","CHO","PF","0.705150584851776","0.212065927724623","0.246816591186016","0.298307697407813","0.387117804601851","0.981911109831326","-0.0679532943349832","0.638607991411401","0.862597388257251","0.211528921112387","0.85967018880028"
"70","Malcolm Brogdon","IND","PG","1.64529034435431","1.94715817175331","0.0364487153523555","1.7830179681972","0.576816733246001","0.850611230396306","2.29765177626244","-0.0109789339497662","0.656412032016369","1.61638246845568","-0.277253929969648"
"71","Dillon Brooks","MEM","SF","0.957876326653534","1.14013852336787","-0.314164411037078","0.934612099174692","0.111748392053891","0.428860102514118","0.284370865115697","0.2488558361947","-0.32296841012782","1.61638246845568","-0.0498691062156627"
"72","Bruce Brown","BRK","PG","-0.0530266405534957","-0.231794878887366","0.916877232730268","-0.868250372498133","-0.726598486147675","-0.00880616226928411","-0.520941499343","0.638607991411401","0.140948641414164","0.211528921112387","-0.0498691062156627"
"73","Jaylen Brown","BOS","SG","1.38245557288049","2.6734758553002","0.535098495106217","1.46486576731376","0.662487217149811","0.301539007304401","0.787691092902382","0.508690606339167","0.75950471013681","1.38224021056513","0.404900541292308"
"74","Moses Brown","OKC","C","-1.5491630320199","-0.917761580014985","2.04663063998511","-1.08035183975376","-1.8403147768972","-0.764775165076979","-0.822933636015011","-0.270813704094233","-0.632246444489143","-1.1933246262309","0.404900541292308"
"75","Sterling Brown","HOU","SG","0.169372012232051","-0.191443896468094","0.0987799378215882","0.510409164663439","0.656367896870967","1.22461694757485","-0.118285317113652","-0.0109789339497662","0.140948641414164","0.913955694784031","-0.277253929969648"
"76","Troy Brown Jr.","WAS","SF","-0.396733649403886","-0.635304703080083","-0.64140332900055","-0.231945970731253","0.0321972284289252","-0.434536074376775","-0.520941499343","-0.270813704094233","-0.0136903757664973","-0.959182368340355","-0.504638753723634"
"77","Jalen Brunson","DAL","PG","0.442315813377949","0.413820839820982","0.605221120384104","0.0862062301521864","0.497265569621035","0.782971898566144","0.787691092902382","-0.790483244383166","0.0894023023539437","-0.490897852559258","-0.959408401231605"
"78","Thomas Bryant","WAS","C","0.745586703540058","1.05943655852933","1.6414776939351","-0.12589523710344","0.784873622726682","-0.100318199451268","-0.269281385449657","1.28819491677257","0.75950471013681","-0.490897852559258","0.85967018880028"
"79","Reggie Bullock","NYK","SF","0.715259614523847","-0.0703909492102788","-0.205084771715921","0.828561365546879","0.503384889899879","0.480584297443066","-0.319613408228326","-0.660565859310933","0.192494980474385","0.211528921112387","-0.504638753723634"
"80","Trey Burke","DAL","PG","-0.245098204322831","-0.151092914048822","0.0520315209696637","0.298307697407813","0.582936053524845","0.635756882229908","-0.218949362670989","-0.9204006294554","-0.941524478850466","0.445671179002935","-0.73202357747762"
"81","Alec Burks","NYK","SG","0.583842228786933","0.13136396288608","-0.329747216654387","1.04066283280251","0.662487217149811","0.484563081668369","0.0327107512223539","-0.400731089166466","0.656412032016369","0.445671179002935","-0.277253929969648"
"82","Jimmy Butler","MIA","SF","1.33191042452013","1.0997875409486","0.00528310411773909","-0.76219963887032","-0.818388290330328","0.65962958758173","2.70030795849179","1.28819491677257","1.58424613510034","3.02123601579897","-0.0498691062156627"
"83","Bruno Caboclo","HOU","PF","-1.38741855726677","-0.79670863275717","0.262399396803324","-1.08035183975376","-1.8403147768972","-0.764775165076979","-0.923597681572348","-0.400731089166466","-0.529153766368702","-1.42746688412145","-0.277253929969648"
"84","Devontae Cacok","LAL","PF","-1.79177974414959","-0.917761580014985","4.38405148258134","-1.08035183975376","-1.8403147768972","-2.75416727772881","-1.02426172712969","-1.05031801452763","-1.45698786945267","-1.42746688412145","-0.959408401231605"
"85","Kentavious Caldwell-Pope","LAL","SG","0.543406110098652","-0.110741931629551","0.0676143265869718","0.616459898291253","0.754277021332464","0.635756882229908","-0.369945431006994","-0.660565859310933","-0.477607427308481","0.445671179002935","-0.277253929969648"
"86","Facundo Campazzo","DEN","PG","-0.578696183501151","-0.716006667918627","-0.321955813845732","-0.0198445034756269","0.45443032766913","0.265729949276668","-0.0679532943349832","-0.790483244383166","-1.14770983509135","0.679813436893483","-0.504638753723634"
"87","Vlatko Čančar","DEN","PF","-1.64014429906853","-1.24056943936916","-1.73999112502078","-0.974301106125946","-1.07539974204176","-0.764775165076979","-0.973929704351017","-0.790483244383166","-1.09616349603113","-0.725040110449806","-0.504638753723634"
"88","Clint Capela","ATL","C","0.967985356325604","1.22084048820642","1.10387090013797","-1.08035183975376","-1.8403147768972","-0.637454069867261","-0.520941499343","4.9258816987951","3.38836800220805","0.445671179002935","4.04305772135608"
"89","Vernon Carey Jr.","CHO","C","-1.79177974414959","-1.20021845694989","-0.81281419079094","-1.08035183975376","-1.8403147768972","-0.764775165076979","-0.87326565879368","-0.140896319022","-1.30234885227201","-1.42746688412145","-0.277253929969648"
"90","Jevon Carter","PHO","PG","-0.871858043991189","-0.877410597595714","-0.742691565513053","-0.44404743798688","-0.0901891771479459","1.22461694757485","-0.470609476564331","-0.9204006294554","-0.786885461669804","-0.490897852559258","-0.277253929969648"
"91","Wendell Carter Jr.","CHI","C","0.695041555179706","0.615575751917341","0.885711621495651","-0.76219963887032","-0.206456262445973","0.118514932940433","0.0830427740010225","1.8078644570615","1.42960711791968","0.211528921112387","0.632285365046294"
"92","Michael Carter-Williams","ORL","SG","0.4928609617383","-0.151092914048822","-0.649194731809205","-0.868250372498133","-1.11823498399366","0.186154264770595","0.485698956230371","1.28819491677257","0.0378559632937232","-0.25675559466871","-0.0498691062156627"
"93","Alex Caruso","LAL","PG","-0.103571788913847","-0.514251755822268","0.207859577142746","-0.0198445034756269","0.852186145793961","0.560159981949139","0.133374796779691","-0.400731089166466","-0.477607427308481","0.913955694784031","-0.504638753723634"
